tripinfo_arrival,tripinfo_arrivalLane,tripinfo_arrivalPos,tripinfo_arrivalSpeed,tripinfo_depart,tripinfo_departDelay,tripinfo_departLane,tripinfo_departPos,tripinfo_departSpeed,tripinfo_devices,tripinfo_duration,tripinfo_id,tripinfo_rerouteNo,tripinfo_routeLength,tripinfo_speedFactor,tripinfo_stopTime,tripinfo_timeLoss,tripinfo_vType,tripinfo_vaporized,tripinfo_waitingCount,tripinfo_waitingTime,emissions_CO2_abs,emissions_CO_abs,emissions_HC_abs,emissions_NOx_abs,emissions_PMx_abs,emissions_electricity_abs,emissions_fuel_abs
3183.00,118664583#1_0,197.62,21.30,3042.00,0.00,42201277#0_0,5.10,0.00,tripinfo_1014 emissions_1014 fcd_1014,141.00,1014,0,741.58,0.97,0.00,83.05,DEFAULT_VEHTYPE,,2,61.00,435607.724269,15117.817460,78.942043,186.226526,9.086625,0,138942.664621
3184.00,305215243_0,256.11,12.75,2769.00,0.00,42143918#2_0,5.10,0.00,tripinfo_923 emissions_923 fcd_923,415.00,923,0,1846.25,0.93,0.00,194.72,DEFAULT_VEHTYPE,,9,141.00,947265.292692,37252.965913,191.481628,402.671465,18.522274,0,302146.192930
3190.00,604749597_0,56.51,14.87,3075.00,0.00,-389741417#0_0,5.10,0.00,tripinfo_1025 emissions_1025 fcd_1025,115.00,1025,0,889.08,1.14,0.00,58.04,DEFAULT_VEHTYPE,,2,39.00,369636.932374,10478.294921,56.076207,154.468404,7.278968,0,117899.421616
3207.00,399285450#2_0,310.05,8.12,3003.00,0.00,334968130#1_0,0.20,0.00,tripinfo_1001 emissions_1001 fcd_1001,204.00,1001,0,625.62,1.00,0.00,137.39,DEFAULT_VEHTYPE,,2,117.00,530211.266810,24536.418213,124.081793,232.362241,11.512217,0,169120.873416
3214.00,42492699#3_1,32.35,7.83,3171.00,0.00,410645791_0,5.10,0.00,tripinfo_1057 emissions_1057 fcd_1057,43.00,1057,0,114.64,1.00,0.00,10.35,DEFAULT_VEHTYPE,,0,0.00,77643.513484,3217.704638,16.437967,33.354850,1.531750,0,24765.772860
3225.00,559910546#2_1,47.45,7.63,3036.00,0.00,49577049#1_0,5.10,0.00,tripinfo_1012 emissions_1012 fcd_1012,189.00,1012,0,981.73,0.95,0.00,96.03,DEFAULT_VEHTYPE,,2,73.00,508080.761763,18082.941201,94.017619,216.296983,10.140678,0,162059.524209
3226.00,40668087#4_0,113.68,7.85,2931.00,0.00,47861233_0,5.10,0.00,tripinfo_977 emissions_977 fcd_977,295.00,977,0,1932.01,1.02,0.00,110.04,DEFAULT_VEHTYPE,,3,75.00,711359.558887,21503.927871,114.050272,292.958040,12.771133,0,226897.381983
3227.00,48501815#2_0,0.20,14.21,3144.00,0.00,285931678_0,5.10,0.00,tripinfo_1048 emissions_1048 fcd_1048,83.00,1048,0,755.17,1.10,0.00,18.27,DEFAULT_VEHTYPE,,1,2.00,250380.205464,4701.928470,27.053265,101.397151,4.291896,0,79860.440995
3231.00,40668087#3_0,111.10,7.74,2898.00,0.00,-402762623#1_0,5.10,0.00,tripinfo_966 emissions_966 fcd_966,333.00,966,0,1407.89,1.00,0.00,158.11,DEFAULT_VEHTYPE,,3,109.00,766176.027273,30039.306392,154.385344,326.751399,15.261316,0,244384.388748
3231.00,559910546#2_1,47.45,8.90,3087.00,0.00,305214685_0,0.20,0.00,tripinfo_1029 emissions_1029 fcd_1029,144.00,1029,0,545.64,1.12,0.00,103.43,DEFAULT_VEHTYPE,,3,79.00,451074.159458,17854.465990,91.836775,197.619472,9.858983,0,143876.633224
3237.00,42143918#7_0,96.11,6.02,3177.00,0.00,42143918#5_0,5.10,0.00,tripinfo_1059 emissions_1059 fcd_1059,60.00,1059,0,326.08,0.76,0.00,7.63,DEFAULT_VEHTYPE,,0,0.00,107641.214923,3159.064363,16.818558,43.686446,1.707437,0,34333.705546
3242.00,65107406#1_1,0.20,5.04,3156.00,0.00,542434369#2_0,0.20,0.00,tripinfo_1052 emissions_1052 fcd_1052,86.00,1052,0,341.30,0.99,0.00,61.80,DEFAULT_VEHTYPE,,2,42.00,257512.250249,10063.882020,51.894977,112.796039,5.628659,0,82137.188321
3245.00,894151134#0_0,21.88,7.71,3015.00,0.00,42143918#8_0,5.10,0.00,tripinfo_1005 emissions_1005 fcd_1005,230.00,1005,0,890.36,0.97,0.00,145.42,DEFAULT_VEHTYPE,,3,122.00,605397.741073,25744.240289,131.209345,262.045143,12.757706,0,193102.053729
3248.00,424074247_0,33.09,11.37,3084.00,0.00,337277984#0_0,5.10,0.00,tripinfo_1028 emissions_1028 fcd_1028,164.00,1028,0,1062.86,0.84,0.00,24.84,DEFAULT_VEHTYPE,,1,1.00,356023.794217,8739.018148,47.922803,144.346526,5.735114,0,113557.753102
3249.00,48202925#1_0,77.87,21.13,2925.00,0.00,410645791_0,5.10,0.00,tripinfo_975 emissions_975 fcd_975,324.00,975,0,1360.78,0.94,0.00,188.70,DEFAULT_VEHTYPE,,6,141.00,881244.147663,34569.965769,177.858884,380.126206,18.446127,0,281086.365428
3252.00,47861236_1,25.30,13.52,3129.00,0.00,42143918#9_0,5.10,0.00,tripinfo_1043 emissions_1043 fcd_1043,123.00,1043,0,552.45,1.03,0.00,69.88,DEFAULT_VEHTYPE,,2,54.00,342411.569936,13013.302287,67.231476,147.381104,7.051944,0,109217.270424
3252.00,389741417#0_1,9.38,12.64,3132.00,0.00,48202925#1_0,5.10,0.00,tripinfo_1044 emissions_1044 fcd_1044,120.00,1044,0,567.79,0.95,0.00,74.58,DEFAULT_VEHTYPE,,2,45.00,367247.727634,12745.279008,66.659835,158.852361,7.646288,0,117138.253388
3256.00,399285450#1_1,38.62,6.59,2943.00,0.00,-389741418_0,5.10,0.00,tripinfo_981 emissions_981 fcd_981,313.00,981,0,1369.46,0.94,0.00,197.44,DEFAULT_VEHTYPE,,4,162.00,820068.949675,33887.147451,173.142334,352.417641,17.056272,0,261574.839947
3257.00,48500732_0,15.56,12.74,2856.00,0.00,42143918#0_0,5.10,0.00,tripinfo_952 emissions_952 fcd_952,401.00,952,0,1803.39,0.95,0.00,178.26,DEFAULT_VEHTYPE,,7,126.00,895016.328912,34898.235916,179.422645,377.629768,17.004042,0,285480.845482
3257.00,48202923_0,90.71,14.13,2994.00,0.00,42201281#2_0,5.10,0.00,tripinfo_998 emissions_998 fcd_998,263.00,998,0,964.80,1.03,0.00,158.77,DEFAULT_VEHTYPE,,5,123.00,677218.141959,28659.163540,146.201231,293.213755,14.141432,0,216010.408662
3259.00,894151134#2_0,14.51,9.30,3102.00,0.00,-48202929#0_0,5.10,0.00,tripinfo_1034 emissions_1034 fcd_1034,157.00,1034,0,592.43,1.19,0.00,108.50,DEFAULT_VEHTYPE,,3,82.00,449056.375415,18274.619937,93.775325,197.036263,9.835091,0,143233.328091
3262.00,47861237_0,34.13,13.46,3000.00,0.00,1023791771#3_0,5.10,0.00,tripinfo_1000 emissions_1000 fcd_1000,262.00,1000,0,1427.71,0.98,0.00,134.64,DEFAULT_VEHTYPE,,3,101.00,678090.320318,24223.612193,125.691031,286.302308,13.326197,0,216286.806850
3267.00,893257053_0,38.12,7.70,3135.00,0.00,49577311#1_0,5.10,0.00,tripinfo_1045 emissions_1045 fcd_1045,132.00,1045,0,1187.26,1.06,0.00,22.78,DEFAULT_VEHTYPE,,0,0.00,393107.375700,6858.882880,40.399611,160.915868,6.814217,0,125383.776999
3268.00,42195044#8_0,19.65,8.89,3183.00,0.00,-389741416_0,2.47,0.00,tripinfo_1061 emissions_1061 fcd_1061,85.00,1061,0,762.01,1.18,0.00,17.71,DEFAULT_VEHTYPE,,0,0.00,241818.213425,4377.263349,25.573160,98.909875,4.187499,0,77129.369813
3272.00,48583900_0,205.72,13.23,2976.00,0.00,-410645791_0,5.10,0.00,tripinfo_992 emissions_992 fcd_992,296.00,992,0,1504.00,1.00,0.00,159.49,DEFAULT_VEHTYPE,,3,120.00,760018.086363,28058.872762,145.044461,323.273986,15.306741,0,242419.024329
3272.00,42141326#5_0,102.49,7.66,3012.00,0.00,45421575#0_0,5.10,0.00,tripinfo_1004 emissions_1004 fcd_1004,260.00,1004,0,1317.41,0.99,0.00,142.39,DEFAULT_VEHTYPE,,4,110.00,679051.047331,25468.307103,131.550545,289.900456,13.793424,0,216593.503640
3277.00,305215243_0,256.11,11.86,3054.00,0.00,48501815#2_0,0.20,0.00,tripinfo_1018 emissions_1018 fcd_1018,223.00,1018,0,944.42,0.87,0.00,123.39,DEFAULT_VEHTYPE,,4,94.00,547462.594474,22068.930131,113.229853,235.749847,11.274668,0,174622.146191
3284.00,49582171_0,245.33,15.04,3105.00,0.00,42143918#2_0,5.10,0.00,tripinfo_1035 emissions_1035 fcd_1035,179.00,1035,0,1609.25,1.14,0.00,27.29,DEFAULT_VEHTYPE,,1,2.00,431576.175499,7505.245562,43.948261,171.147573,6.750736,0,137654.447045
3285.00,42201276#0_0,84.91,6.99,3093.00,0.00,416775490#0_0,0.20,0.00,tripinfo_1031 emissions_1031 fcd_1031,192.00,1031,0,1071.22,0.87,0.00,91.20,DEFAULT_VEHTYPE,,2,68.00,493159.232058,16783.060267,87.925276,209.605782,9.773547,0,157299.691112
3288.00,334968130#0_1,0.20,5.83,3045.00,0.00,337277984#0_0,5.10,0.00,tripinfo_1015 emissions_1015 fcd_1015,243.00,1015,0,1449.07,1.04,0.00,99.47,DEFAULT_VEHTYPE,,2,72.00,617384.043271,19905.644938,104.867219,257.692943,11.501125,0,196922.960525
3291.00,389741418_1,38.69,12.20,3204.00,0.00,49577311#0_0,5.10,0.00,tripinfo_1068 emissions_1068 fcd_1068,87.00,1068,0,805.93,0.97,0.00,23.67,DEFAULT_VEHTYPE,,1,1.00,299183.878567,5267.457627,30.775216,123.014205,5.383625,0,95426.186846
3300.00,42141326#3_1,9.94,8.09,3120.00,0.00,42201277#5_0,5.10,0.00,tripinfo_1040 emissions_1040 fcd_1040,180.00,1040,0,943.14,1.09,0.00,74.51,DEFAULT_VEHTYPE,,2,56.00,426014.156887,15078.816975,78.501998,179.601870,8.094809,0,135883.579813
3309.00,42492699#3_1,32.35,7.69,3174.00,0.00,48202921_0,5.10,0.00,tripinfo_1058 emissions_1058 fcd_1058,135.00,1058,0,857.02,1.02,0.00,58.01,DEFAULT_VEHTYPE,,1,37.00,346165.563411,10735.298403,56.808945,144.673163,6.531381,0,110413.820493
3313.00,559910546#5_1,0.20,9.59,3258.00,0.00,-398531209_0,2.29,0.00,tripinfo_1086 emissions_1086 fcd_1086,55.00,1086,0,441.28,1.17,0.00,27.09,DEFAULT_VEHTYPE,,1,13.00,216581.584878,5315.039301,29.351913,92.725631,4.447466,0,69080.119276
3317.00,42201277#2_0,100.94,8.35,3066.00,0.00,48501815#2_0,0.20,0.00,tripinfo_1022 emissions_1022 fcd_1022,251.00,1022,0,1068.24,1.01,0.00,153.73,DEFAULT_VEHTYPE,,3,134.00,646458.445746,27317.481777,139.339732,280.368583,13.784696,0,206198.812098
3317.00,264394468_0,97.79,8.66,3114.00,0.00,334968130#1_0,0.20,0.00,tripinfo_1038 emissions_1038 fcd_1038,203.00,1038,0,1268.48,1.05,0.00,86.92,DEFAULT_VEHTYPE,,3,52.00,540474.952147,16508.190089,87.705507,227.649375,10.392814,0,172390.824077
3319.00,893252088_0,60.86,12.39,3072.00,0.00,399285452#1_0,5.10,0.00,tripinfo_1024 emissions_1024 fcd_1024,247.00,1024,0,1773.77,0.98,0.00,89.65,DEFAULT_VEHTYPE,,3,55.00,658322.223827,18090.125758,97.330564,271.677294,11.956033,0,209979.150720
3320.00,42201277#0_0,62.32,7.72,3180.00,0.00,-264396528_0,5.10,0.00,tripinfo_1060 emissions_1060 fcd_1060,140.00,1060,0,1196.29,1.04,0.00,28.34,DEFAULT_VEHTYPE,,1,4.00,383500.284571,7373.466900,42.378756,156.098686,6.559713,0,122320.075605
3327.00,42195044#2_0,71.43,7.03,3168.00,0.00,-389741416_0,2.47,0.00,tripinfo_1056 emissions_1056 fcd_1056,159.00,1056,0,1130.87,0.99,0.00,43.67,DEFAULT_VEHTYPE,,1,19.00,414526.051506,10303.900161,56.551673,171.840287,7.463139,0,132216.991231
3333.00,65107406#2_1,0.20,7.39,3006.00,0.00,-410645794_0,5.10,0.00,tripinfo_1002 emissions_1002 fcd_1002,327.00,1002,0,1228.04,0.97,0.00,230.40,DEFAULT_VEHTYPE,,6,188.00,879559.140072,38574.654986,195.930891,383.065436,19.113480,0,280550.738123
3334.00,49582170_0,54.01,9.68,3273.00,0.00,334968591#3_0,5.10,0.00,tripinfo_1091 emissions_1091 fcd_1091,61.00,1091,0,455.12,0.79,0.00,9.52,DEFAULT_VEHTYPE,,0,0.00,148544.871595,3154.462782,17.775973,59.991141,2.402442,0,47379.743228
3336.00,49582170_0,54.01,12.26,3126.00,0.00,416775490#0_0,0.20,0.00,tripinfo_1042 emissions_1042 fcd_1042,210.00,1042,0,1549.59,0.92,0.00,69.17,DEFAULT_VEHTYPE,,2,40.00,540779.841621,13896.281869,75.678405,222.066411,9.601022,0,172487.352934
3341.00,48500732_0,15.56,14.57,2973.00,0.00,42201281#2_0,5.10,0.00,tripinfo_991 emissions_991 fcd_991,368.00,991,0,1181.48,1.07,0.00,239.80,DEFAULT_VEHTYPE,,9,195.00,942936.051431,42359.214291,214.864071,412.292878,20.319888,0,300766.579498
3341.00,42195044#7_0,15.21,8.17,3203.00,2.00,300069417#2_0,5.10,0.00,tripinfo_1067 emissions_1067 fcd_1067,138.00,1067,0,835.41,1.08,0.00,45.97,DEFAULT_VEHTYPE,,1,28.00,317127.837578,9625.446895,51.108641,130.681354,5.541474,0,101152.186401
3342.00,48500733_0,80.56,14.63,3033.00,0.00,389741419_0,5.10,0.00,tripinfo_1011 emissions_1011 fcd_1011,309.00,1011,0,947.82,1.10,0.00,211.06,DEFAULT_VEHTYPE,,6,168.00,817633.631416,36440.315203,184.995575,357.679457,17.665646,0,260798.867954
3343.00,49577311#0_0,45.50,10.29,3189.00,0.00,-389741417#0_0,5.10,0.00,tripinfo_1063 emissions_1063 fcd_1063,154.00,1063,0,1049.31,1.15,0.00,65.53,DEFAULT_VEHTYPE,,1,36.00,436115.742464,12018.189693,64.681682,182.207142,8.260623,0,139103.549069
3346.00,554134455_0,113.77,12.20,3246.00,0.00,542440756_0,5.10,0.00,tripinfo_1082 emissions_1082 fcd_1082,100.00,1082,0,653.89,0.91,0.00,48.64,DEFAULT_VEHTYPE,,2,29.00,320013.489038,9265.015015,49.631624,135.679143,6.337867,0,102071.548346
3353.00,894151134#1_0,1.43,8.28,3186.00,0.00,370601722#0_0,5.10,0.00,tripinfo_1062 emissions_1062 fcd_1062,167.00,1062,0,1126.47,1.00,0.00,81.06,DEFAULT_VEHTYPE,,2,53.00,488987.474506,14492.266900,76.861120,202.923322,9.250676,0,155968.259087
3356.00,402762621_0,55.79,1.64,2991.00,0.00,48501815#3_0,0.20,0.00,tripinfo_997 emissions_997 fcd_997,365.00,997,0,1173.61,0.75,0.00,137.10,DEFAULT_VEHTYPE,,3,71.00,711237.603628,30687.575315,156.171494,306.242999,14.452042,0,226862.272007
3357.00,60204530_0,331.36,14.34,3117.00,0.00,337277984#4_0,5.10,0.00,tripinfo_1039 emissions_1039 fcd_1039,240.00,1039,0,1381.18,1.10,0.00,132.23,DEFAULT_VEHTYPE,,3,102.00,655176.224381,23152.884641,120.353374,277.763568,13.190918,0,208977.551109
3358.00,48501815#0_0,36.03,13.16,3318.00,0.00,492470517_0,5.10,0.00,tripinfo_1106 emissions_1106 fcd_1106,40.00,1106,0,330.08,1.01,0.00,6.73,DEFAULT_VEHTYPE,,0,0.00,109271.590161,2081.076045,11.985105,44.946375,1.909639,0,34852.858318
3359.00,-402762621_0,55.79,1.76,3153.00,0.00,-410645793_0,5.10,0.00,tripinfo_1051 emissions_1051 fcd_1051,206.00,1051,0,1218.14,0.99,0.00,61.00,DEFAULT_VEHTYPE,,1,27.00,493913.376228,14630.675973,77.929608,205.903166,9.169540,0,157539.531273
3361.00,402762621_0,55.79,2.60,3021.00,0.00,492470513#0_0,5.10,0.00,tripinfo_1007 emissions_1007 fcd_1007,340.00,1007,0,1327.27,0.95,0.00,131.10,DEFAULT_VEHTYPE,,2,55.00,671172.614953,26336.949201,135.329759,284.909787,13.090110,0,214081.796722
3365.00,42201277#0_0,62.32,6.44,3225.00,0.00,416775490#0_0,0.20,0.00,tripinfo_1075 emissions_1075 fcd_1075,140.00,1075,0,852.98,0.90,0.00,58.34,DEFAULT_VEHTYPE,,1,40.00,374295.066947,11590.573026,61.452293,156.071528,6.946503,0,119386.189415
3366.00,940158936#2_1,73.36,7.81,3303.00,0.00,370601722#0_0,5.10,0.00,tripinfo_1101 emissions_1101 fcd_1101,63.00,1101,0,526.38,0.98,0.00,17.11,DEFAULT_VEHTYPE,,0,0.00,205674.352408,3953.488606,22.784385,85.594591,3.761168,0,65600.968748
3367.00,300069416#1_0,1.65,6.16,3270.00,0.00,-47861236_0,5.10,0.00,tripinfo_1090 emissions_1090 fcd_1090,97.00,1090,0,373.33,0.84,0.00,56.07,DEFAULT_VEHTYPE,,1,43.00,249057.762320,10204.038554,52.252720,107.338876,5.126886,0,79441.147373
3368.00,492470517_0,126.01,9.17,3141.00,0.00,186249134_0,5.10,0.00,tripinfo_1047 emissions_1047 fcd_1047,227.00,1047,0,1477.78,1.11,0.00,118.38,DEFAULT_VEHTYPE,,2,76.00,641791.870503,20205.015173,106.647331,271.299404,12.739359,0,204707.018930
3370.00,1023791771#1_0,24.37,8.15,3195.00,0.00,559910546#3_0,0.20,0.00,tripinfo_1065 emissions_1065 fcd_1065,175.00,1065,0,734.71,1.01,0.00,105.49,DEFAULT_VEHTYPE,,2,85.00,488078.509561,19234.054094,98.878908,210.542316,10.148509,0,155680.234689
3370.00,-389741417#0_0,9.45,13.21,3228.00,0.00,-410645792_0,5.10,0.00,tripinfo_1076 emissions_1076 fcd_1076,142.00,1076,0,738.66,0.97,0.00,62.72,DEFAULT_VEHTYPE,,1,41.00,350858.813361,12159.802016,63.380330,148.098524,6.892742,0,111911.316687
3373.00,334968591#1_0,88.32,6.75,3243.00,0.00,-402762623#0_0,5.10,0.00,tripinfo_1081 emissions_1081 fcd_1081,130.00,1081,0,603.28,0.96,0.00,33.03,DEFAULT_VEHTYPE,,1,14.00,255799.163389,8926.884486,46.494160,106.410337,4.555272,0,81591.188173
3384.00,410645794_0,96.82,14.17,3108.00,0.00,559910546#4_0,0.20,0.00,tripinfo_1036 emissions_1036 fcd_1036,276.00,1036,0,1835.05,1.03,0.00,118.65,DEFAULT_VEHTYPE,,2,84.00,799857.849675,23480.762217,125.328412,336.029713,15.461399,0,255123.401076
3389.00,559910546#2_1,47.45,7.24,3147.00,0.00,42143918#6_0,5.10,0.00,tripinfo_1049 emissions_1049 fcd_1049,242.00,1049,0,1441.33,0.88,0.00,81.04,DEFAULT_VEHTYPE,,2,44.00,562845.397314,16951.598764,90.137263,233.211726,10.063530,0,179526.779127
3392.00,49577049#2_0,76.72,12.74,3192.00,0.00,48202922_0,5.10,0.00,tripinfo_1064 emissions_1064 fcd_1064,200.00,1064,0,1362.63,1.00,0.00,90.01,DEFAULT_VEHTYPE,,2,60.00,576318.817337,16843.858763,89.840706,241.075310,11.036804,0,183823.267889
3395.00,118664583#1_1,197.62,24.66,3336.00,0.00,337277984#6_0,5.10,0.00,tripinfo_1112 emissions_1112 fcd_1112,59.00,1112,0,471.93,1.13,0.00,29.13,DEFAULT_VEHTYPE,,1,20.00,244223.984735,6586.793321,35.666061,102.992489,5.087054,0,77897.258649
3398.00,542435211_1,0.20,5.69,3219.00,0.00,47861236_0,5.10,0.00,tripinfo_1073 emissions_1073 fcd_1073,179.00,1073,0,1416.66,1.09,0.00,68.09,DEFAULT_VEHTYPE,,1,41.00,530029.914351,13317.630735,72.569856,218.419953,9.739929,0,169057.998427
3425.00,542435213_0,24.60,11.04,3069.00,0.00,42143918#4_0,5.10,0.00,tripinfo_1023 emissions_1023 fcd_1023,356.00,1023,0,1746.39,1.16,0.00,212.34,DEFAULT_VEHTYPE,,6,142.00,962708.903673,35025.585706,181.868321,413.283552,19.678582,0,307069.523373
3429.00,48500733_0,80.56,12.84,3165.00,0.00,334968591#1_0,5.10,0.00,tripinfo_1055 emissions_1055 fcd_1055,264.00,1055,0,1563.12,1.00,0.00,127.32,DEFAULT_VEHTYPE,,4,93.00,688109.675047,23357.996544,121.985907,288.583863,13.287312,0,219482.143643
3429.00,-972644144#0_0,280.48,9.50,3222.00,0.00,48909342#2_0,5.10,0.00,tripinfo_1074 emissions_1074 fcd_1074,207.00,1074,0,1512.43,0.76,0.00,56.22,DEFAULT_VEHTYPE,,1,32.00,464180.881580,11809.179785,64.396178,186.472647,7.516442,0,148056.034926
3431.00,-398531209_0,2.29,7.25,3300.00,0.00,48909342#5_0,5.10,0.00,tripinfo_1100 emissions_1100 fcd_1100,131.00,1100,0,745.36,1.17,0.00,80.20,DEFAULT_VEHTYPE,,2,35.00,398124.614924,12189.230748,64.768903,171.145655,8.183401,0,126985.911261
3440.00,542440756_1,99.26,14.09,3060.00,0.00,42492699#0_0,5.10,0.00,tripinfo_1020 emissions_1020 fcd_1020,380.00,1020,0,1734.56,1.08,0.00,231.52,DEFAULT_VEHTYPE,,7,162.00,1060336.521990,39539.402743,204.762235,457.527139,22.065683,0,338209.404172
3448.00,554582109#2_0,0.20,4.85,3280.00,4.00,42141326#0_0,5.10,0.00,tripinfo_1092 emissions_1092 fcd_1092,168.00,1092,0,610.85,0.92,0.00,79.34,DEFAULT_VEHTYPE,,3,59.00,364180.515786,15666.408205,79.711748,155.679055,7.194577,0,116162.238815
3448.00,42141326#1_0,87.84,7.54,3355.00,1.00,389741417#1_0,5.10,0.00,tripinfo_1118 emissions_1118 fcd_1118,93.00,1118,0,375.98,0.96,0.00,55.27,DEFAULT_VEHTYPE,,1,43.00,238409.718378,9980.781897,50.966287,102.926752,4.956272,0,76044.860424
3450.00,42195044#8_0,19.65,7.64,3240.00,0.00,-48202929#0_0,5.10,0.00,tripinfo_1080 emissions_1080 fcd_1080,210.00,1080,0,1159.53,0.96,0.00,92.11,DEFAULT_VEHTYPE,,2,68.00,512008.543229,17673.724516,92.122402,214.510359,9.692401,0,163312.586586
3463.00,45421576#1_0,82.96,10.42,3150.00,0.00,42201276#0_0,5.10,0.00,tripinfo_1050 emissions_1050 fcd_1050,313.00,1050,0,1382.36,0.81,0.00,154.00,DEFAULT_VEHTYPE,,4,118.00,731831.804951,28925.603569,148.652219,311.911855,14.525789,0,233429.955887
3467.00,410645791_0,38.48,1.97,3306.00,0.00,42143918#7_0,5.10,0.00,tripinfo_1102 emissions_1102 fcd_1102,161.00,1102,0,599.93,0.75,0.00,51.04,DEFAULT_VEHTYPE,,2,26.00,304882.241403,12447.886885,63.652328,129.063144,5.748394,0,97247.784969
3470.00,264396528_0,82.87,3.21,3198.00,0.00,-48202929#0_0,5.10,0.00,tripinfo_1066 emissions_1066 fcd_1066,272.00,1066,0,1301.26,0.79,0.00,99.05,DEFAULT_VEHTYPE,,2,63.00,570683.895274,20847.744634,108.059395,240.217721,10.714607,0,182028.679934
3470.00,-47861233_1,75.45,12.90,3249.00,0.00,42143918#3_0,5.10,0.00,tripinfo_1083 emissions_1083 fcd_1083,221.00,1083,0,1213.52,0.99,0.00,75.88,DEFAULT_VEHTYPE,,2,23.00,461194.512773,14014.523920,74.427814,192.167347,8.262658,0,147103.906210
3472.00,49577049#1_0,61.60,13.74,3393.00,0.00,42492699#4_0,5.10,0.00,tripinfo_1131 emissions_1131 fcd_1131,79.00,1131,0,754.14,1.06,0.00,25.64,DEFAULT_VEHTYPE,,1,8.00,278554.749723,5272.917013,30.384015,114.744607,5.124322,0,88846.567752
3483.00,42201281#2_0,74.29,8.71,3348.00,0.00,-48202923_0,5.10,0.00,tripinfo_1116 emissions_1116 fcd_1116,135.00,1116,0,1303.57,1.06,0.00,27.28,DEFAULT_VEHTYPE,,1,4.00,410800.854159,7121.209763,41.800189,165.687895,6.979815,0,131027.416169
3490.00,42201277#3_1,74.06,8.46,3255.00,0.00,559910546#0_0,0.20,0.00,tripinfo_1085 emissions_1085 fcd_1085,235.00,1085,0,1309.76,1.07,0.00,126.06,DEFAULT_VEHTYPE,,2,94.00,693331.359053,23304.309204,122.177521,294.888217,13.898297,0,221146.927090
3493.00,42492699#3_1,32.35,6.60,3315.00,0.00,-48202921_0,5.10,0.00,tripinfo_1105 emissions_1105 fcd_1105,178.00,1105,0,963.39,0.94,0.00,85.69,DEFAULT_VEHTYPE,,2,53.00,448179.794881,15204.725708,79.625175,190.864162,8.889747,0,142952.832707
3493.00,300069417#1_0,29.69,10.08,3363.00,0.00,42201277#4_0,5.10,0.00,tripinfo_1121 emissions_1121 fcd_1121,130.00,1121,0,827.90,1.01,0.00,32.51,DEFAULT_VEHTYPE,,1,17.00,293681.826917,8144.335079,43.789350,119.333308,4.837713,0,93673.595469
3509.00,311212628#1_0,107.44,5.14,3384.00,0.00,42201281#1_0,5.10,0.00,tripinfo_1128 emissions_1128 fcd_1128,125.00,1128,0,961.50,0.77,0.00,18.62,DEFAULT_VEHTYPE,,0,0.00,300980.637564,5998.426478,34.249993,121.614568,4.898625,0,96000.243506
3511.00,542434369#2_1,0.20,2.20,3030.00,0.00,42143918#3_0,5.10,0.00,tripinfo_1010 emissions_1010 fcd_1010,481.00,1010,0,1719.47,0.89,0.00,288.12,DEFAULT_VEHTYPE,,4,252.00,1157847.177027,52003.809312,263.519307,499.576675,24.039455,0,369317.468713
3512.00,42141326#6_1,109.63,6.78,3309.00,0.00,65107406#2_0,0.20,0.00,tripinfo_1103 emissions_1103 fcd_1103,203.00,1103,0,1267.49,0.88,0.00,65.01,DEFAULT_VEHTYPE,,2,41.00,490388.512319,14397.772381,76.833720,203.048531,8.802556,0,156415.474109
3516.00,42195044#1_0,69.53,6.52,3231.00,0.00,285931678_0,5.10,0.00,tripinfo_1077 emissions_1077 fcd_1077,285.00,1077,0,1862.80,0.86,0.00,76.53,DEFAULT_VEHTYPE,,1,44.00,619771.683310,17491.110139,93.814808,253.361800,10.633023,0,197683.955610
3522.00,-389741416_0,2.47,14.66,3330.00,0.00,-48202930_0,5.10,0.00,tripinfo_1110 emissions_1110 fcd_1110,192.00,1110,0,1167.87,1.07,0.00,89.07,DEFAULT_VEHTYPE,,3,57.00,539709.320114,16684.028377,88.270422,226.912073,10.456206,0,172146.668475
3523.00,940158936#1_0,42.31,6.85,3282.00,0.00,1023791771#2_0,0.20,0.00,tripinfo_1094 emissions_1094 fcd_1094,241.00,1094,0,1046.94,0.96,0.00,121.02,DEFAULT_VEHTYPE,,4,92.00,580783.166914,22894.821764,117.606294,248.191011,11.641093,0,185250.294537
3523.00,42141326#0_0,59.81,7.09,3351.00,0.00,399285450#1_0,5.10,0.00,tripinfo_1117 emissions_1117 fcd_1117,172.00,1117,0,1135.20,0.98,0.00,67.33,DEFAULT_VEHTYPE,,1,43.00,456826.633668,13297.721442,70.990626,191.188529,8.671636,0,145709.936493
3528.00,42201277#5_1,82.33,7.34,3501.00,0.00,42201278#0_0,5.10,0.00,tripinfo_1167 emissions_1167 fcd_1167,27.00,1167,0,170.40,0.91,0.00,3.22,DEFAULT_VEHTYPE,,0,0.00,59299.025679,1439.256515,7.908572,24.117985,0.960363,0,18914.065008
3529.00,894151134#1_0,1.43,6.93,3360.00,0.00,559910546#2_0,5.10,0.00,tripinfo_1120 emissions_1120 fcd_1120,169.00,1120,0,608.87,0.95,0.00,111.46,DEFAULT_VEHTYPE,,2,90.00,480251.076462,20060.908441,102.588039,209.932000,10.374047,0,153183.829721
